669b84f1-bd3a-4e32-8337-b392814d1834,24,1,2021,15,9,56,1002,318,129,1,false,nejaky popis
92204180-f038-4e01-99a1-46c4269801ca,18,3,2019,9,57,38,1003,577,143,1,false,nejaky popis
a92655fb-4b4b-4f55-b1e6-b71a9e363ae0,1,5,2021,23,45,12,1003,436,167,1,true,nejaky popis
d066c9d0-ff37-4ac0-923c-7e508b7c02c2,20,3,2019,17,46,34,1003,502,147,1,true,nejaky popis
46c08795-7feb-4055-bdd7-2a62518f7724,28,5,2019,7,41,38,1003,284,126,0,true,nejaky popis
f8e26e88-2a7f-4620-8551-825cc41fcecf,17,7,2021,18,29,28,1004,460,119,2,true,nejaky popis
11ee889c-be6b-4c01-99b9-4375a84e3f6e,16,9,2021,1,58,8,1004,727,124,3,true,nejaky popis
9065cc08-d697-498e-abbf-17cb088468a2,21,11,2019,15,6,24,1005,155,134,5,true,nejaky popis
ce44e0e2-6878-42da-8127-505f0db99efb,13,1,2021,12,32,4,1005,913,163,5,true,nejaky popis
b1adf0f3-9414-4301-a3d8-68cff74f9ac3,10,1,2019,16,58,17,1006,377,18,1,false,nejaky popis
d5267037-1f56-472c-a02d-89ad0cf0ad68,4,2,2020,17,19,40,1006,155,69,7,true,nejaky popis
e2487d9f-c89f-40b9-ba23-bf8812107b1c,17,6,2019,6,53,25,1006,479,155,6,true,nejaky popis
f955ba6a-7111-4871-b746-e8a8988cd70a,26,9,2020,19,26,53,1006,971,53,1,false,nejaky popis
40f55b1c-aaab-4600-9ab8-9e24f0e43fff,22,10,2021,21,26,21,1006,62,110,0,true,nejaky popis
94dd104f-a93c-4760-ad05-6540ef5ab318,28,1,2021,8,20,29,1007,746,41,3,false,nejaky popis
bd3727ef-bca1-4e83-80f8-580c5bbfbc37,18,5,2020,2,53,8,1007,844,21,9,false,nejaky popis
cf41bc9f-65d8-4769-b2bb-79cc08309e1b,11,7,2020,23,28,20,1009,313,61,1,true,nejaky popis
054052ce-c798-40d1-a4da-927985f9321f,4,4,2020,18,23,49,1009,271,127,5,true,nejaky popis
a4340be8-2c58-4c1e-982e-574207c70b10,6,11,2021,10,15,39,101,687,8,4,false,nejaky popis
a8390316-5be5-4465-ba46-8c15bea15eac,24,2,2020,10,39,33,101,807,174,9,false,nejaky popis
d877b9d5-b9c0-4e64-a604-a05ef0ab0553,11,8,2021,10,15,54,101,129,190,5,false,nejaky popis
eae2d72f-ab06-48f8-92cc-fb4a199aced7,2,1,2019,0,49,44,101,218,95,0,true,nejaky popis
62531b0f-5417-4333-8539-122f871b02a6,27,12,2021,16,39,58,101,95,119,9,false,nejaky popis
48937785-ac55-48d8-9172-e4433768af39,28,3,2019,3,26,4,1010,693,114,4,false,nejaky popis
c5e14418-ad69-4565-b415-63bd72df3f94,27,2,2020,10,55,48,1011,244,154,0,false,nejaky popis
1faec977-7790-475a-82d2-c3622c46de05,1,7,2021,21,57,49,1012,382,36,7,false,nejaky popis
357126c8-3e4d-4967-9005-2da6e9cd1d1b,28,7,2021,9,42,59,1012,54,67,1,false,nejaky popis
61f0681d-b3f0-445b-b7aa-4e03d83e9a22,26,8,2020,6,42,12,1012,456,172,7,false,nejaky popis
669ebf59-9c3e-499f-b895-31a6a64a7e63,5,5,2019,2,4,13,1012,813,171,3,true,nejaky popis
15957e61-cf4f-49f3-9d8e-30e2fcce1e69,10,2,2020,8,38,28,1013,793,93,5,false,nejaky popis
21a8086c-019c-4434-b742-ad2344c300ab,14,7,2020,4,42,44,1014,294,179,8,false,nejaky popis
52735ecc-f259-4f7e-992f-5f32e7b5f6e0,18,12,2021,13,22,31,1014,217,147,0,true,nejaky popis
6dcbb3ad-6fd2-4283-b6cb-f42c6345e694,24,6,2021,22,52,32,1014,500,22,7,true,nejaky popis
a374857d-9a8f-4690-b82e-bfb28e570e1f,20,2,2020,9,8,48,1016,138,104,0,false,nejaky popis
bf3ad68b-3c59-4764-948f-68864fadfccd,18,11,2020,15,22,29,1016,813,75,9,true,nejaky popis
372ab912-b387-4fec-8c40-c35066bc463a,7,3,2021,6,15,40,1016,759,3,6,true,nejaky popis
58f585c6-0646-4f7e-afa3-0624116a0edd,27,4,2021,19,17,49,1016,278,53,1,true,nejaky popis
9da7fc8f-9a25-4649-ac05-b082ef025f2f,20,12,2020,22,5,43,1017,611,130,2,true,nejaky popis
0c72208d-65fa-4942-bed5-4216e8e42166,27,4,2019,15,15,13,1017,337,30,6,false,nejaky popis
14fd3812-94fb-4c41-be54-a416eaabe00a,17,7,2019,7,59,23,1017,274,46,9,true,nejaky popis
5179fe37-9f67-4433-a6a6-40ed0292bde5,20,2,2019,3,24,10,1017,334,23,8,false,nejaky popis
8bef7224-9cc2-4109-9e5f-491b0c6a2961,1,4,2020,9,29,10,1018,245,136,0,false,nejaky popis
be9f3f4e-b519-4744-a9e6-0400414f9106,23,2,2020,7,7,16,1018,999,44,2,true,nejaky popis
54eb3bbe-c3a5-4143-a151-c873c8a559b5,11,11,2021,3,43,18,1018,686,64,8,true,nejaky popis
63e5ca64-6265-4060-b92c-2db34aee8b89,27,4,2019,6,25,15,1018,457,67,8,true,nejaky popis
91ac5d5f-0e30-4626-b40a-47bf66c08a00,9,2,2021,15,22,54,1019,94,116,5,false,nejaky popis
938f91a4-a970-4c6b-ad58-e140b89e70e0,20,9,2020,17,52,59,1019,322,11,3,true,nejaky popis
b42e6225-4723-420d-91bb-6ce4461d33b1,21,1,2019,13,19,36,1019,569,57,8,false,nejaky popis
5e0f8633-1d74-456e-82eb-ad0dcc7f220c,25,9,2019,18,14,42,1019,798,82,6,true,nejaky popis
805b4d73-aef3-4c96-9dea-a579da296982,5,4,2021,19,1,14,102,877,95,5,false,nejaky popis
bb9dd16c-7513-4649-8639-c773c9d26db4,15,8,2019,19,18,54,102,202,10,1,true,nejaky popis
1748a214-d96b-4bbf-a7a8-396d915e2db9,7,2,2021,19,23,9,102,829,19,2,false,nejaky popis
599cc1cd-f799-40e0-bcff-1581337e19e2,22,8,2021,2,19,19,102,684,116,4,true,nejaky popis
88379f41-355f-40c9-8a75-668f254ad3bc,27,3,2019,18,50,12,1020,515,74,3,true,nejaky popis
e83ebc41-7e08-45cc-b613-df029a1d5095,26,9,2019,14,51,30,1020,141,78,6,true,nejaky popis
4a1744b5-843c-41f0-b7ba-61acb9538994,28,5,2019,23,36,5,1020,493,103,9,false,nejaky popis
68d3cf0c-b11e-4e1c-86d9-82bc077dde28,28,8,2019,0,59,15,1020,657,28,5,true,nejaky popis
c18f7a17-feff-43fd-bf7d-8c60cd03765d,1,9,2021,14,0,14,1021,422,159,2,false,nejaky popis
05a26c5b-c7fd-4a1c-9a3f-c86b1d1de137,5,10,2019,15,0,53,1021,833,61,7,false,nejaky popis
71841e54-c080-411c-ba92-6dcb595f2b0d,5,1,2020,3,28,36,1021,38,199,9,false,nejaky popis
d343960b-4d85-4c79-9d8e-97df55b22ac0,27,1,2019,13,3,33,1022,962,91,6,false,nejaky popis
d5d047c8-ad8f-4ae6-b7a2-1114e0d12988,27,3,2019,7,27,43,1022,963,0,8,false,nejaky popis
de01f062-bd41-4570-a85c-b9e827f20a8f,21,8,2019,9,14,59,1022,646,113,2,true,nejaky popis
0e7a9877-99d0-4bee-a942-49d4fc4488ee,19,12,2019,21,59,25,1022,631,56,0,true,nejaky popis
4c552c04-8422-44b9-b0c2-c99ebcbbcf54,26,1,2020,18,38,50,1022,632,6,6,true,nejaky popis
531cf0cf-9d75-46ba-8d8c-e9a849cd84cf,1,7,2019,20,24,19,1023,260,117,2,false,nejaky popis
d8f0a141-90f4-4b47-9df2-0db0d4393566,1,10,2019,6,38,16,1024,647,92,2,false,nejaky popis
f3931f50-988e-4aef-94a4-5803b9bede21,4,2,2020,13,8,19,1024,442,135,0,true,nejaky popis
8e6b999e-1c24-4d43-bfc9-e21dff27e95b,12,5,2020,14,16,41,1025,433,174,6,true,nejaky popis
25f3d63a-5820-4469-86ad-dd3ab34e155e,25,4,2019,8,58,40,1025,781,48,3,false,nejaky popis
8a9c6fda-7967-45c9-8451-4a97a09d77ad,15,3,2020,8,42,1,1026,895,96,6,false,nejaky popis
aac80a20-9ebb-4150-91d4-a0ace0338704,12,1,2020,2,57,28,1027,502,132,4,false,nejaky popis
cae72629-f9ad-48db-afac-f24e2dfab2ad,17,7,2021,9,31,38,1027,528,128,2,false,nejaky popis
cc40b562-fa7b-4f93-b13d-04a53a30f571,4,5,2021,16,39,6,1027,820,176,0,false,nejaky popis
340e3d5e-0086-4250-abe8-1c8771fa0fc5,5,5,2021,19,54,42,1027,7,51,5,false,nejaky popis
7fa4d55b-5786-478a-9022-174bb4fdbf02,17,10,2021,6,18,16,1028,150,34,6,true,nejaky popis
1bc59a10-7e14-42df-a1a3-db5e956e28aa,12,3,2020,0,9,54,1029,704,138,2,false,nejaky popis
9d1e3a9a-d165-42c4-bde8-5cd2936836a7,1,12,2020,1,54,46,103,610,194,5,false,nejaky popis
bbe199f5-f10d-49f1-ae42-f0c4a2f7bd79,17,7,2019,3,40,13,103,780,97,3,true,nejaky popis
d16a4c3b-9c86-4d8a-9c68-aa31a062f5d6,22,2,2019,2,59,45,103,277,64,0,false,nejaky popis
0192ae2a-93fd-471f-a427-251c50710a29,10,7,2021,13,38,8,103,33,5,9,true,nejaky popis
04ec4ef7-e795-41b7-b9bb-abe4b06c1cb4,20,9,2020,22,0,13,103,449,199,1,true,nejaky popis
271555b3-dcc0-4b50-82b7-30d16914336c,13,3,2019,1,39,40,103,227,112,6,false,nejaky popis
778f0501-f43c-44ae-b9a9-b8d80bfc3c33,14,2,2020,7,26,41,103,459,5,0,true,nejaky popis
998abe2b-2cc1-4d7b-8716-62aa425b66c9,2,8,2019,13,28,45,1030,4,40,5,false,nejaky popis
d3bd6596-033e-4bb5-a459-17fa088d48de,21,5,2020,16,34,42,1030,521,117,4,true,nejaky popis
d3e68ee4-1e58-4693-bf6c-6b4669c6b671,2,6,2021,15,19,32,1030,74,127,0,false,nejaky popis
e44f1795-e541-4aeb-8d39-eafbdfba7b08,5,12,2019,18,57,53,1030,519,58,2,true,nejaky popis
fa04e483-547b-453b-a0ae-33371f5840ee,25,11,2019,7,3,59,1030,167,14,3,true,nejaky popis
2306f7db-1a19-4cee-8fc9-7a1ae409e6ca,11,8,2020,7,8,57,1030,58,154,9,false,nejaky popis
3f1a2ddd-3a68-4806-b788-a7c48e5de648,21,7,2019,11,34,8,1030,153,57,2,false,nejaky popis
7e63992e-1277-4d3e-8a81-665bde5ec45e,13,9,2020,0,53,11,1030,786,16,1,false,nejaky popis
283991d8-accd-4705-9da9-4ce2ee2fa208,27,7,2019,8,7,25,1031,86,177,1,true,nejaky popis
3b8310fd-be6e-4f09-bb74-f82581cd9ad8,9,8,2020,17,33,43,1031,16,93,9,false,nejaky popis
f8970982-98f1-4627-b18e-0168af26585d,13,9,2019,5,12,11,1032,499,151,0,true,nejaky popis
3a8e661e-cbaa-4756-899c-0d0a72969666,2,3,2019,10,8,32,1032,551,188,1,true,nejaky popis
67a063be-0979-4b66-af01-e469edd60195,6,9,2020,6,49,38,1032,236,102,4,true,nejaky popis
bb9cab32-4ec1-4194-8078-2518c4998db0,23,11,2019,13,51,32,1033,236,182,1,false,nejaky popis
e3afe152-cb27-4fb5-9756-28403a72554e,1,9,2021,4,51,37,1033,143,192,3,false,nejaky popis
ef50ca51-e675-4474-87d7-e90b83b5a795,24,10,2020,0,51,27,1033,670,171,6,false,nejaky popis
2693305f-e1df-4394-b8ef-3839d42b555d,13,10,2020,11,26,45,1033,772,93,5,true,nejaky popis
29d91e89-4dba-4165-89e2-808a546d57df,21,6,2021,7,7,56,1033,59,71,0,false,nejaky popis
6b48132c-1ede-44a6-b7f8-11cfeb88030e,27,9,2020,19,45,10,1033,116,136,2,true,nejaky popis
c0802333-87af-414f-8ec2-7ad16d1177b5,13,7,2020,13,36,48,1034,488,58,6,true,nejaky popis
f4a84d77-2c59-4174-87e5-19e0682b2d12,7,4,2021,14,38,37,1034,630,199,9,true,nejaky popis
b8237b77-2639-4d7c-91e7-fa0c884455db,26,3,2020,7,7,1,1035,397,9,6,true,nejaky popis
e5ba01c7-8559-4a82-b82d-4cdea3b16bfd,25,8,2019,2,17,30,1035,909,66,6,false,nejaky popis
ff772e9c-39e1-49f3-8730-2b8c1595739e,25,5,2021,8,39,42,1035,317,22,8,false,nejaky popis
43a441b7-af24-4973-a4f5-3318ec06a1f5,22,5,2021,19,24,19,1035,836,74,5,false,nejaky popis
50dc305e-eb4f-4104-bdc1-39295c5c7b99,9,2,2020,0,53,15,1035,94,40,4,false,nejaky popis
678eab49-3f21-449b-b382-0e0811bc218a,19,1,2019,12,2,6,1035,740,74,4,false,nejaky popis
3adeb47e-9854-4f9e-8f4a-8837ce73c15b,18,5,2019,5,17,29,1036,981,22,2,false,nejaky popis
45066d36-5939-4889-8776-71a9659e823f,5,7,2019,17,52,5,1036,859,183,2,true,nejaky popis
ae59084b-bef0-4e3e-a510-5d5118d52ae3,9,8,2019,20,49,10,1037,839,12,0,true,nejaky popis
b27759f0-f2b0-41a1-9ea4-d6027e671722,22,10,2021,19,7,25,1037,97,116,3,true,nejaky popis
1e0ddb0f-dfe2-41d9-87df-993abda75c56,3,4,2020,19,29,6,1037,214,171,7,false,nejaky popis
30490785-f1ee-4ee0-aa25-2529f7b60cde,21,6,2021,2,55,58,1038,511,108,3,true,nejaky popis
8b53e23c-7b78-4278-bd64-b4983b9c53ea,8,1,2021,7,48,17,1039,771,78,1,true,nejaky popis
ac49601a-9a64-4611-a06e-7eb45da804b9,17,6,2021,11,34,33,1039,755,108,7,true,nejaky popis
e21f8b10-ff0c-45ef-9341-dd0477e37420,14,6,2020,8,59,49,104,514,178,7,false,nejaky popis
faa272aa-fc69-4ab6-8e71-71b906bcdd51,17,12,2019,0,22,47,104,834,164,5,true,nejaky popis
fc8ef4fb-f30a-410d-8eef-ef40072e5910,28,6,2020,12,36,50,104,879,175,9,false,nejaky popis
1512586c-d5b8-4428-b488-1701a5da3de2,24,8,2021,11,48,39,104,249,52,4,true,nejaky popis
da4bc4b7-9fb6-457c-a40a-397396853eff,14,11,2019,14,36,34,1040,931,170,8,true,nejaky popis
05b71204-3d27-45bc-8d30-a2742d72c52f,22,7,2021,20,37,27,1040,959,89,2,false,nejaky popis
7413689c-dd68-4b52-a8a1-900b3a12c4b0,4,12,2020,18,45,9,1040,477,175,9,false,nejaky popis
d524cfb2-52e1-4428-8731-0b316b823641,12,12,2020,4,59,53,1041,922,191,4,false,nejaky popis
0af962f5-e784-4411-ba47-f4830aebcb73,15,6,2019,22,11,8,1041,145,159,4,false,nejaky popis
c6b3e762-cc4e-48ae-972a-39246730ebec,16,2,2021,16,42,40,1042,942,25,6,false,nejaky popis
c9f96a18-717f-4891-9e61-97fd41c3ba94,20,2,2021,13,9,39,1042,153,96,0,false,nejaky popis
cd8fa808-388c-476d-bde8-a6096f7badd8,1,9,2019,2,45,19,1042,830,94,3,false,nejaky popis
eddcfa77-d04b-4cc0-a897-49322ebb6ff0,19,1,2019,13,10,43,1042,11,196,1,true,nejaky popis
52b3af7e-1b74-45e8-9a96-90576da6770b,14,7,2019,0,9,45,1042,795,89,6,true,nejaky popis
55251636-2bf7-4dd1-8a20-f53a39b6f46e,20,2,2020,22,39,19,1042,967,28,2,true,nejaky popis
2cd3e081-78b2-46e7-ba91-dd544530e755,17,3,2021,19,59,17,1043,220,46,1,true,nejaky popis
67958e0f-93ba-41ac-8d55-d8c44e9479ae,25,5,2021,15,35,53,1043,159,175,5,true,nejaky popis
93b8d272-db60-4a51-b078-c96c83b26951,12,5,2021,16,1,34,1044,714,65,1,false,nejaky popis
c5a60731-f0e8-488c-ae2c-1981953b40b9,14,1,2021,13,37,22,1044,327,10,3,true,nejaky popis
f4816326-1b4b-4428-940d-b61568192bea,7,4,2020,18,38,38,1044,477,176,7,false,nejaky popis
370a3d6f-bcfa-48b8-8331-21db866b00b1,22,10,2020,12,44,15,1044,896,16,9,true,nejaky popis
d2415fc7-7b25-4fcc-81a3-7e1f30083512,24,10,2021,10,24,3,1045,658,185,2,false,nejaky popis
f3ae746f-3109-4aac-a3d6-91b19bcdd8eb,2,8,2021,0,31,29,1045,577,177,2,true,nejaky popis
21895697-1560-42f2-9927-f90045646614,24,2,2019,13,6,26,1045,663,139,2,true,nejaky popis
2a27b7b9-88a6-4898-866a-4addb92066d5,10,9,2020,7,42,22,1045,106,77,5,false,nejaky popis
2bfc381d-66db-4f72-973b-b1fbc5d7f1f1,14,8,2020,19,16,10,1045,950,157,6,true,nejaky popis
5e159edf-c7e1-45e6-8905-f0422df4cd26,4,12,2020,15,16,3,1045,723,87,3,false,nejaky popis
7dfbeded-43cb-4ae0-bfbe-25b6cdbcfa17,3,5,2021,20,39,22,1045,792,76,4,false,nejaky popis
d0708abb-17f2-4f41-b9ef-13854a612f2d,20,6,2019,15,14,20,1046,661,148,6,false,nejaky popis
d07e7622-5c69-44c6-846d-74fc0d991018,15,2,2020,1,12,8,1046,8,182,6,true,nejaky popis
0cd35348-b980-499c-9079-6e0cb7938bd8,20,9,2020,13,40,55,1046,939,168,6,false,nejaky popis
5721b4d6-139f-4e2f-9e38-f42780cecb89,15,8,2021,3,43,59,1046,111,33,1,false,nejaky popis
7c036487-5820-4cb8-9c1a-b3dcbd0ef0f3,20,1,2021,5,14,33,1046,10,53,5,false,nejaky popis
ee49f422-7ac0-4b7a-b9bd-43cf237a3a90,1,5,2019,8,18,24,1047,413,85,1,true,nejaky popis
f5b0c545-0f38-4132-95d7-33ad02c45ea3,24,11,2019,17,16,1,1047,434,59,1,true,nejaky popis
2bb11253-093a-4565-87bf-cdd197015d4f,15,2,2019,19,32,36,1047,651,57,4,false,nejaky popis
38427b50-425a-4ec1-a80b-f5acfa3b9df2,19,8,2019,2,7,19,1047,525,104,2,true,nejaky popis
75983e40-db52-4a70-918b-c217bf22201e,24,6,2019,0,31,12,1048,878,141,0,false,nejaky popis
ee3b0a63-5f85-4318-9a6d-d54394b7cb13,14,3,2020,5,23,12,1049,245,110,2,true,nejaky popis
6aa7f978-20e5-4db6-bf8f-e86794341959,25,5,2019,11,6,45,1049,173,123,3,false,nejaky popis
c3020190-0c9f-46e8-8164-c5165c0954e9,9,1,2021,1,38,39,105,930,118,8,false,nejaky popis
d6e8000a-1ce3-4077-b0c7-338895cb89e7,3,2,2021,14,1,25,105,579,38,5,true,nejaky popis
e8e69028-36d2-4681-9cf2-d6b9355cc65b,18,3,2021,12,7,24,105,553,173,2,false,nejaky popis
a5f0f284-7121-4a20-a49a-fcb7a60e2602,2,3,2021,10,27,57,1050,656,146,0,false,nejaky popis
877333f9-22d0-4f8a-9e36-c0da2d69036e,16,3,2019,5,28,50,1051,112,182,4,false,nejaky popis
9ca9d3e1-e06d-4b2a-b137-fe85ceede604,4,2,2021,16,9,47,1051,280,71,8,false,nejaky popis
477c26b5-d47a-441d-bceb-2979415cc523,4,11,2020,1,20,58,1051,379,49,0,true,nejaky popis
5de6694a-a809-410d-8095-869b1db120dd,3,7,2019,11,3,26,1051,955,103,1,false,nejaky popis
86d242f1-7b90-472c-82e2-38d39b604874,9,12,2021,5,31,8,1053,383,1,6,false,nejaky popis
ecef92dc-1626-4e97-80e1-15255e1450e4,11,6,2020,13,18,4,1053,956,52,7,false,nejaky popis
16b2a2bc-1d27-451a-9d58-c762f57b9c05,25,7,2020,21,30,0,1053,125,126,9,true,nejaky popis
1a442058-49ab-48d8-8e81-79815e41b545,23,9,2019,18,2,14,1053,368,132,2,true,nejaky popis
79dcbff5-4b81-4878-982c-2570fccbc84c,10,3,2021,10,41,38,1053,604,139,4,true,nejaky popis
949c780d-5c98-4219-a245-832c6492d528,26,3,2020,15,56,51,1054,727,198,8,true,nejaky popis
b65e0621-ce8e-460a-aa84-d66d09f57e64,28,6,2019,17,51,32,1054,326,70,6,false,nejaky popis
caf24de5-49db-4c30-b468-7e0559ee3a41,13,5,2021,17,51,29,1054,365,142,1,false,nejaky popis
0b88588a-bdec-4bea-95ad-d142cfb9894b,26,12,2021,15,1,21,1054,177,45,6,true,nejaky popis
5f50e4fe-972a-4f51-a488-58fb2dafbbdd,25,5,2021,16,41,55,1054,888,135,8,true,nejaky popis
6c8064e2-622c-4587-a8b1-a753ddde7d3a,7,7,2019,5,52,28,1054,630,196,6,true,nejaky popis
3c521a32-5b7f-4b89-95bb-159e5c047cb5,25,2,2019,22,11,27,1055,29,138,4,false,nejaky popis
487c5463-7754-47c2-93cc-ad4f8b15704f,12,4,2020,14,23,8,1055,543,143,7,false,nejaky popis
69256d6c-b48c-4fb5-85d5-ae934d690331,6,2,2019,6,17,49,1055,247,162,4,true,nejaky popis
2687fbc0-87b1-4782-9771-55ef69777948,10,2,2021,19,18,19,1056,694,129,3,true,nejaky popis
b96d91ff-5805-4288-9169-01ab703b4e8a,9,6,2020,7,42,19,1057,229,156,4,false,nejaky popis
ffab2774-961a-469e-ac0f-601933275127,22,1,2019,14,12,57,1057,763,15,4,false,nejaky popis
06e4fdfc-e9ce-44d3-8143-724c1c0117e5,26,10,2019,9,58,10,1057,295,41,3,true,nejaky popis
6fbb1c4e-d2f2-4638-9710-47bc70614759,24,5,2020,13,59,56,1057,27,188,9,true,nejaky popis
74d41abb-1d36-4fa3-8ce2-3cc165c781f9,22,8,2019,20,8,25,1058,212,52,1,true,nejaky popis
da6d3916-7de1-458e-9f51-4ff16eb6d8fb,10,7,2019,3,47,44,1059,386,47,1,false,nejaky popis
1ff0501e-9af5-4de8-9315-4a02476ce3ed,19,5,2019,0,4,7,1059,993,96,4,true,nejaky popis
8dd6cbfc-a78b-4a25-a38d-0a941d15c222,22,4,2019,12,47,58,106,993,157,7,true,nejaky popis
9dbf8f31-62c8-4b1d-b916-3b624a18237d,4,3,2021,6,24,10,106,337,12,8,false,nejaky popis
f2f9576f-5b51-4451-a982-dbf233c0cccd,24,7,2021,8,36,57,106,201,57,4,true,nejaky popis
22ccac9a-ee98-49e3-bf07-488e8016af7c,25,6,2021,3,44,8,106,220,6,8,false,nejaky popis
6365137a-b578-4f57-9dab-64b533f810e8,6,1,2019,22,11,27,106,913,104,4,false,nejaky popis
7d98e85d-3744-43e3-90ed-58b8932f9c4d,2,9,2020,8,50,50,106,269,55,2,false,nejaky popis
af6d8240-8954-4971-b6b4-f93bf6edab58,11,1,2019,5,36,39,1060,971,178,3,false,nejaky popis
cc30f20e-e2ba-496d-a3d2-eb5db870fb14,28,12,2021,7,53,33,1061,663,163,1,true,nejaky popis
985334de-70af-483a-b920-688a2911a02f,22,6,2019,12,23,24,1062,53,91,3,false,nejaky popis
deeed4f8-288b-48e6-af94-d93b1596875f,26,7,2019,18,1,0,1064,310,134,7,true,nejaky popis
06af40d4-752c-481c-bfad-891405c220c7,15,12,2020,1,8,43,1064,985,138,9,true,nejaky popis
0e156157-3ea9-4f75-9ee8-6ade9dc5dad5,4,12,2021,22,16,23,1064,823,129,4,false,nejaky popis
31710fd8-5008-4cfe-9078-786015011039,7,11,2021,16,32,12,1064,599,7,6,true,nejaky popis
aa226039-ba74-4e5a-aafc-53adf4d9bdbe,2,6,2019,8,7,50,1065,392,149,6,false,nejaky popis
0d808a83-45ea-43c0-8e6d-797830134b24,15,11,2021,5,10,24,1065,701,161,0,false,nejaky popis
443dd54c-4a8f-4fcf-9273-73831971cee0,6,10,2019,3,47,15,1065,310,173,0,false,nejaky popis
4f022431-7dc0-4338-8149-720be533da17,8,10,2020,13,11,48,1065,156,40,5,true,nejaky popis
b939a08a-2278-46f0-9abc-00cbb26e0620,10,6,2020,2,11,9,1066,385,39,3,false,nejaky popis
da3c8602-dfa0-432f-a2b8-f3e0190a0e5d,21,6,2021,7,45,19,1066,34,71,7,false,nejaky popis
f11d6683-6d4e-44ee-8104-e6738883f39f,14,4,2020,4,6,2,1066,172,12,0,false,nejaky popis
52964ea0-121b-440a-aefb-4c3e69a6ad63,25,1,2019,13,3,2,1066,313,178,3,false,nejaky popis
55e5b975-c3af-4b47-b19e-2dbcb40c8306,17,4,2020,18,45,58,1066,965,101,0,true,nejaky popis
704408ed-8171-46c1-910b-bd319a532fb5,23,5,2020,8,18,18,1068,596,153,8,true,nejaky popis
